leagues games: 
black is 0   |   white is 1   /   Black points => 15 | White points => 49 || winner : False
black is 0   |   white is 2   /   Black points => 39 | White points => 25 || winner : True
black is 0   |   white is 3   /   Black points => 41 | White points => 23 || winner : True
black is 0   |   white is 4   /   Black points => 40 | White points => 24 || winner : True
black is 1   |   white is 0   /   Black points => 27 | White points => 37 || winner : False
black is 1   |   white is 2   /   Black points => 58 | White points => 4 || winner : True
black is 1   |   white is 3   /   Black points => 22 | White points => 42 || winner : False
black is 1   |   white is 4   /   Black points => 32 | White points => 32 || winner : NONE
black is 2   |   white is 0   /   Black points => 16 | White points => 48 || winner : False
black is 2   |   white is 1   /   Black points => 28 | White points => 36 || winner : False
black is 2   |   white is 3   /   Black points => 32 | White points => 32 || winner : NONE
black is 2   |   white is 4   /   Black points => 36 | White points => 28 || winner : True
black is 3   |   white is 0   /   Black points => 29 | White points => 35 || winner : False
black is 3   |   white is 1   /   Black points => 40 | White points => 24 || winner : True
black is 3   |   white is 2   /   Black points => 29 | White points => 35 || winner : False
black is 3   |   white is 4   /   Black points => 46 | White points => 18 || winner : True
black is 4   |   white is 0   /   Black points => 24 | White points => 40 || winner : False
black is 4   |   white is 1   /   Black points => 24 | White points => 40 || winner : False
black is 4   |   white is 2   /   Black points => 40 | White points => 24 || winner : True
black is 4   |   white is 3   /   Black points => 29 | White points => 35 || winner : False
