leagues games: 
black is 0   |   white is 1   /   Black points => 16 | White points => 48 || winner : False
black is 0   |   white is 2   /   Black points => 35 | White points => 29 || winner : True
black is 0   |   white is 3   /   Black points => 28 | White points => 36 || winner : False
black is 0   |   white is 4   /   Black points => 25 | White points => 39 || winner : False
black is 1   |   white is 0   /   Black points => 43 | White points => 21 || winner : True
black is 1   |   white is 2   /   Black points => 39 | White points => 25 || winner : True
black is 1   |   white is 3   /   Black points => 20 | White points => 44 || winner : False
black is 1   |   white is 4   /   Black points => 16 | White points => 48 || winner : False
black is 2   |   white is 0   /   Black points => 31 | White points => 33 || winner : False
black is 2   |   white is 1   /   Black points => 29 | White points => 35 || winner : False
black is 2   |   white is 3   /   Black points => 35 | White points => 29 || winner : True
black is 2   |   white is 4   /   Black points => 50 | White points => 14 || winner : True
black is 3   |   white is 0   /   Black points => 45 | White points => 19 || winner : True
black is 3   |   white is 1   /   Black points => 12 | White points => 52 || winner : False
black is 3   |   white is 2   /   Black points => 12 | White points => 52 || winner : False
black is 3   |   white is 4   /   Black points => 36 | White points => 28 || winner : True
black is 4   |   white is 0   /   Black points => 39 | White points => 25 || winner : True
black is 4   |   white is 1   /   Black points => 28 | White points => 36 || winner : False
black is 4   |   white is 2   /   Black points => 43 | White points => 21 || winner : True
black is 4   |   white is 3   /   Black points => 45 | White points => 19 || winner : True
